station_id,stationname,date,daytype,rides
41430,87th,10/21/2021,W,"1,650"
41430,87th,10/22/2021,W,"1,672"
41430,87th,10/23/2021,A,"1,116"
41430,87th,10/24/2021,U,768
41430,87th,10/25/2021,W,"1,415"
41430,87th,10/26/2021,W,"1,866"
41430,87th,10/27/2021,W,"1,808"
41430,87th,10/28/2021,W,"1,769"
41430,87th,10/29/2021,W,"1,534"
41430,87th,10/30/2021,A,"1,132"
41430,87th,10/31/2021,U,995
41440,Addison-Brown,10/01/2021,W,987
41440,Addison-Brown,10/02/2021,A,667
41440,Addison-Brown,10/03/2021,U,502
41440,Addison-Brown,10/04/2021,W,943
41440,Addison-Brown,10/05/2021,W,"1,063"
41440,Addison-Brown,10/06/2021,W,"1,093"
41440,Addison-Brown,10/07/2021,W,"1,068"
41440,Addison-Brown,10/08/2021,W,"1,018"
41440,Addison-Brown,10/09/2021,A,661
41440,Addison-Brown,10/10/2021,U,590
41440,Addison-Brown,10/11/2021,W,651
41440,Addison-Brown,10/12/2021,W,"1,111"
41440,Addison-Brown,10/13/2021,W,"1,007"
41440,Addison-Brown,10/14/2021,W,"1,046"
41440,Addison-Brown,10/15/2021,W,988
41440,Addison-Brown,10/16/2021,A,453
41440,Addison-Brown,10/17/2021,U,21
41440,Addison-Brown,10/18/2021,W,936
41440,Addison-Brown,10/19/2021,W,"1,074"
41440,Addison-Brown,10/20/2021,W,"1,101"
41440,Addison-Brown,10/21/2021,W,"1,110"
41440,Addison-Brown,10/22/2021,W,974
41440,Addison-Brown,10/23/2021,A,372
41440,Addison-Brown,10/24/2021,U,14
41440,Addison-Brown,10/25/2021,W,810
41440,Addison-Brown,10/26/2021,W,"1,031"
41440,Addison-Brown,10/27/2021,W,"1,065"
41440,Addison-Brown,10/28/2021,W,"1,110"
41440,Addison-Brown,10/29/2021,W,973
41440,Addison-Brown,10/30/2021,A,690
41440,Addison-Brown,10/31/2021,U,460
41450,Chicago/State,10/01/2021,W,"7,023"
41450,Chicago/State,10/02/2021,A,"5,887"
41450,Chicago/State,10/03/2021,U,"4,278"
41450,Chicago/State,10/04/2021,W,"6,123"
41450,Chicago/State,10/05/2021,W,"6,529"
41450,Chicago/State,10/06/2021,W,"6,144"
41450,Chicago/State,10/07/2021,W,"6,531"
41450,Chicago/State,10/08/2021,W,"7,364"
41450,Chicago/State,10/09/2021,A,"7,111"
41450,Chicago/State,10/10/2021,U,"7,382"
41450,Chicago/State,10/11/2021,W,"5,968"
41450,Chicago/State,10/12/2021,W,"6,265"
41450,Chicago/State,10/13/2021,W,"6,607"
41450,Chicago/State,10/14/2021,W,"6,949"
41450,Chicago/State,10/15/2021,W,"7,144"
41450,Chicago/State,10/16/2021,A,"6,963"
41450,Chicago/State,10/17/2021,U,"4,942"
41450,Chicago/State,10/18/2021,W,"6,236"
41450,Chicago/State,10/19/2021,W,"6,496"
41450,Chicago/State,10/20/2021,W,"6,386"
41450,Chicago/State,10/21/2021,W,"6,800"
41450,Chicago/State,10/22/2021,W,"7,126"
41450,Chicago/State,10/23/2021,A,"6,454"
41450,Chicago/State,10/24/2021,U,"3,872"
41450,Chicago/State,10/25/2021,W,"5,845"
41450,Chicago/State,10/26/2021,W,"6,614"
41450,Chicago/State,10/27/2021,W,"6,522"
41450,Chicago/State,10/28/2021,W,"6,580"
41450,Chicago/State,10/29/2021,W,"6,587"
41450,Chicago/State,10/30/2021,A,"5,675"
41450,Chicago/State,10/31/2021,U,"4,210"
41460,Irving Park-Brown,10/01/2021,W,"1,291"
41460,Irving Park-Brown,10/02/2021,A,991
41460,Irving Park-Brown,10/03/2021,U,639
41460,Irving Park-Brown,10/04/2021,W,"1,067"
41460,Irving Park-Brown,10/05/2021,W,"1,197"
41460,Irving Park-Brown,10/06/2021,W,"1,232"
41460,Irving Park-Brown,10/07/2021,W,"1,181"
41460,Irving Park-Brown,10/08/2021,W,"1,237"
41460,Irving Park-Brown,10/09/2021,A,858
41460,Irving Park-Brown,10/10/2021,U,852
41460,Irving Park-Brown,10/11/2021,W,863
41460,Irving Park-Brown,10/12/2021,W,"1,228"
41460,Irving Park-Brown,10/13/2021,W,"1,310"
41460,Irving Park-Brown,10/14/2021,W,"1,270"
41460,Irving Park-Brown,10/15/2021,W,"1,175"
41460,Irving Park-Brown,10/16/2021,A,845
41460,Irving Park-Brown,10/17/2021,U,"1,122"
41460,Irving Park-Brown,10/18/2021,W,"1,152"
41460,Irving Park-Brown,10/19/2021,W,"1,222"
41460,Irving Park-Brown,10/20/2021,W,"1,290"
41460,Irving Park-Brown,10/21/2021,W,"1,310"
41460,Irving Park-Brown,10/22/2021,W,"1,171"
41460,Irving Park-Brown,10/23/2021,A,642
41460,Irving Park-Brown,10/24/2021,U,"1,302"
41460,Irving Park-Brown,10/25/2021,W,976
41460,Irving Park-Brown,10/26/2021,W,"1,233"
41460,Irving Park-Brown,10/27/2021,W,"1,353"
41460,Irving Park-Brown,10/28/2021,W,"1,316"
41460,Irving Park-Brown,10/29/2021,W,"1,181"
41460,Irving Park-Brown,10/30/2021,A,873
41460,Irving Park-Brown,10/31/2021,U,527
41480,Western-Brown,10/01/2021,W,"1,892"
41480,Western-Brown,10/02/2021,A,"2,911"
41480,Western-Brown,10/03/2021,U,"1,819"
41480,Western-Brown,10/04/2021,W,"1,670"
41480,Western-Brown,10/05/2021,W,"1,777"
41480,Western-Brown,10/06/2021,W,"1,796"
41480,Western-Brown,10/07/2021,W,"1,899"
41480,Western-Brown,10/08/2021,W,"1,811"
41480,Western-Brown,10/09/2021,A,"1,484"
41480,Western-Brown,10/10/2021,U,"1,182"
41480,Western-Brown,10/11/2021,W,"1,380"
41480,Western-Brown,10/12/2021,W,"1,734"
41480,Western-Brown,10/13/2021,W,"1,797"
41480,Western-Brown,10/14/2021,W,"1,836"
41480,Western-Brown,10/15/2021,W,"1,831"
41480,Western-Brown,10/16/2021,A,"1,294"
41480,Western-Brown,10/17/2021,U,798
41480,Western-Brown,10/18/2021,W,"1,626"
41480,Western-Brown,10/19/2021,W,"1,820"
41480,Western-Brown,10/20/2021,W,"1,860"
41480,Western-Brown,10/21/2021,W,"1,868"
41480,Western-Brown,10/22/2021,W,"1,850"
41480,Western-Brown,10/23/2021,A,"1,101"
41480,Western-Brown,10/24/2021,U,510
41480,Western-Brown,10/25/2021,W,"1,429"
41480,Western-Brown,10/26/2021,W,"1,755"
41480,Western-Brown,10/27/2021,W,"1,917"
41480,Western-Brown,10/28/2021,W,"1,763"
41480,Western-Brown,10/29/2021,W,"1,669"
41480,Western-Brown,10/30/2021,A,"1,367"
41480,Western-Brown,10/31/2021,U,884
41490,Harrison,10/01/2021,W,"2,792"
41490,Harrison,10/02/2021,A,"2,368"
41490,Harrison,10/03/2021,U,"1,753"
41490,Harrison,10/04/2021,W,"2,237"
41490,Harrison,10/05/2021,W,"2,341"
41490,Harrison,10/06/2021,W,"2,285"
41490,Harrison,10/07/2021,W,"2,331"
41490,Harrison,10/08/2021,W,"2,668"
41490,Harrison,10/09/2021,A,"2,677"
41490,Harrison,10/10/2021,U,"5,268"
41490,Harrison,10/11/2021,W,"1,923"
41490,Harrison,10/12/2021,W,"2,555"
41490,Harrison,10/13/2021,W,"2,313"
41490,Harrison,10/14/2021,W,"2,611"
41490,Harrison,10/15/2021,W,"2,681"
41490,Harrison,10/16/2021,A,"2,781"
41490,Harrison,10/17/2021,U,"1,933"
41490,Harrison,10/18/2021,W,"2,209"
41490,Harrison,10/19/2021,W,"2,339"
41490,Harrison,10/20/2021,W,"2,352"
41490,Harrison,10/21/2021,W,"2,452"
41490,Harrison,10/22/2021,W,"2,726"
41490,Harrison,10/23/2021,A,"2,165"
41490,Harrison,10/24/2021,U,"1,321"
41490,Harrison,10/25/2021,W,"2,170"
41490,Harrison,10/26/2021,W,"2,254"
41490,Harrison,10/27/2021,W,"2,355"
41490,Harrison,10/28/2021,W,"2,473"
41490,Harrison,10/29/2021,W,"2,631"
41490,Harrison,10/30/2021,A,"2,495"
41490,Harrison,10/31/2021,U,"1,771"
41500,Montrose-Brown,10/01/2021,W,"1,122"
41500,Montrose-Brown,10/02/2021,A,969
41500,Montrose-Brown,10/03/2021,U,668
41500,Montrose-Brown,10/04/2021,W,"1,013"
41500,Montrose-Brown,10/05/2021,W,"1,124"
41500,Montrose-Brown,10/06/2021,W,"1,155"
41500,Montrose-Brown,10/07/2021,W,"1,169"
41500,Montrose-Brown,10/08/2021,W,"1,168"
41500,Montrose-Brown,10/09/2021,A,908
41500,Montrose-Brown,10/10/2021,U,743
41500,Montrose-Brown,10/11/2021,W,840
41500,Montrose-Brown,10/12/2021,W,"1,111"
41500,Montrose-Brown,10/13/2021,W,"1,178"
41500,Montrose-Brown,10/14/2021,W,"1,178"
41500,Montrose-Brown,10/15/2021,W,"1,171"
41500,Montrose-Brown,10/16/2021,A,714
41500,Montrose-Brown,10/17/2021,U,464
41500,Montrose-Brown,10/18/2021,W,"1,017"
41500,Montrose-Brown,10/19/2021,W,"1,146"
41500,Montrose-Brown,10/20/2021,W,"1,173"
41500,Montrose-Brown,10/21/2021,W,"1,160"
41500,Montrose-Brown,10/22/2021,W,"1,070"
41500,Montrose-Brown,10/23/2021,A,764
41500,Montrose-Brown,10/24/2021,U,329
41500,Montrose-Brown,10/25/2021,W,871
41500,Montrose-Brown,10/26/2021,W,"1,126"
41500,Montrose-Brown,10/27/2021,W,"1,179"
41500,Montrose-Brown,10/28/2021,W,"1,170"
41500,Montrose-Brown,10/29/2021,W,"1,029"
41500,Montrose-Brown,10/30/2021,A,806
41500,Montrose-Brown,10/31/2021,U,527
41510,Morgan-Lake,10/01/2021,W,"2,214"
41510,Morgan-Lake,10/02/2021,A,"2,063"
41510,Morgan-Lake,10/03/2021,U,"1,528"
41510,Morgan-Lake,10/04/2021,W,"1,563"
41510,Morgan-Lake,10/05/2021,W,"1,755"
41510,Morgan-Lake,10/06/2021,W,"1,868"
41510,Morgan-Lake,10/07/2021,W,"1,898"
41510,Morgan-Lake,10/08/2021,W,"2,317"
41510,Morgan-Lake,10/09/2021,A,"2,583"
41510,Morgan-Lake,10/10/2021,U,"2,382"
41510,Morgan-Lake,10/11/2021,W,"1,650"
41510,Morgan-Lake,10/12/2021,W,"1,927"
41510,Morgan-Lake,10/13/2021,W,"2,059"
41510,Morgan-Lake,10/14/2021,W,"2,190"
41510,Morgan-Lake,10/15/2021,W,"2,232"
41510,Morgan-Lake,10/16/2021,A,"2,346"
41510,Morgan-Lake,10/17/2021,U,"1,865"
41510,Morgan-Lake,10/18/2021,W,"1,660"
41510,Morgan-Lake,10/19/2021,W,"1,876"
41510,Morgan-Lake,10/20/2021,W,"2,000"
41510,Morgan-Lake,10/21/2021,W,"2,123"
41510,Morgan-Lake,10/22/2021,W,"2,143"
41510,Morgan-Lake,10/23/2021,A,"2,199"
41510,Morgan-Lake,10/24/2021,U,"1,220"
41510,Morgan-Lake,10/25/2021,W,"1,432"
41510,Morgan-Lake,10/26/2021,W,"1,863"
41510,Morgan-Lake,10/27/2021,W,"1,849"
41510,Morgan-Lake,10/28/2021,W,"2,057"
41510,Morgan-Lake,10/29/2021,W,"1,863"
41510,Morgan-Lake,10/30/2021,A,"1,926"
41510,Morgan-Lake,10/31/2021,U,"1,464"
41660,Lake/State,10/01/2021,W,"9,222"
41660,Lake/State,10/02/2021,A,"8,138"
41660,Lake/State,10/03/2021,U,"5,537"
41660,Lake/State,10/04/2021,W,"6,885"
41660,Lake/State,10/05/2021,W,"7,524"
41660,Lake/State,10/06/2021,W,"7,408"
41660,Lake/State,10/07/2021,W,"7,705"
41660,Lake/State,10/08/2021,W,"9,362"
41660,Lake/State,10/09/2021,A,"8,665"
41660,Lake/State,10/10/2021,U,"10,167"
41660,Lake/State,10/11/2021,W,"6,800"
41660,Lake/State,10/12/2021,W,"8,480"
41660,Lake/State,10/13/2021,W,"7,932"
41660,Lake/State,10/14/2021,W,"8,252"
41660,Lake/State,10/15/2021,W,"8,659"
41660,Lake/State,10/16/2021,A,"8,058"
41660,Lake/State,10/17/2021,U,"5,820"
41660,Lake/State,10/18/2021,W,"7,172"
41660,Lake/State,10/19/2021,W,"7,890"
41660,Lake/State,10/20/2021,W,"7,656"
41660,Lake/State,10/21/2021,W,"8,075"
41660,Lake/State,10/22/2021,W,"8,612"
41660,Lake/State,10/23/2021,A,"7,503"
41660,Lake/State,10/24/2021,U,"4,538"
41660,Lake/State,10/25/2021,W,"6,365"
41660,Lake/State,10/26/2021,W,"7,610"
41660,Lake/State,10/27/2021,W,"7,983"
41660,Lake/State,10/28/2021,W,"7,976"
41660,Lake/State,10/29/2021,W,"7,894"
41660,Lake/State,10/30/2021,A,"7,396"
41660,Lake/State,10/31/2021,U,"5,125"
41670,Conservatory,10/01/2021,W,583
41670,Conservatory,10/02/2021,A,435
41670,Conservatory,10/03/2021,U,413
41670,Conservatory,10/04/2021,W,452
41670,Conservatory,10/05/2021,W,491
41670,Conservatory,10/06/2021,W,554
41670,Conservatory,10/07/2021,W,536
41670,Conservatory,10/08/2021,W,579
41670,Conservatory,10/09/2021,A,569
41670,Conservatory,10/10/2021,U,448
41670,Conservatory,10/11/2021,W,416
41670,Conservatory,10/12/2021,W,531
41670,Conservatory,10/13/2021,W,574
41670,Conservatory,10/14/2021,W,563
41670,Conservatory,10/15/2021,W,607
41670,Conservatory,10/16/2021,A,527
41670,Conservatory,10/17/2021,U,467
41670,Conservatory,10/18/2021,W,465
41670,Conservatory,10/19/2021,W,529
41670,Conservatory,10/20/2021,W,590
41670,Conservatory,10/21/2021,W,535
41670,Conservatory,10/22/2021,W,596
41670,Conservatory,10/23/2021,A,498
41670,Conservatory,10/24/2021,U,352
41670,Conservatory,10/25/2021,W,445
41670,Conservatory,10/26/2021,W,477
41670,Conservatory,10/27/2021,W,531
41670,Conservatory,10/28/2021,W,504
41670,Conservatory,10/29/2021,W,505
41670,Conservatory,10/30/2021,A,490
41670,Conservatory,10/31/2021,U,437
41680,Oakton-Skokie,10/01/2021,W,443
41680,Oakton-Skokie,10/02/2021,A,188
41680,Oakton-Skokie,10/03/2021,U,136
41680,Oakton-Skokie,10/04/2021,W,436
41680,Oakton-Skokie,10/05/2021,W,491
41680,Oakton-Skokie,10/06/2021,W,479
41680,Oakton-Skokie,10/07/2021,W,497
41680,Oakton-Skokie,10/08/2021,W,412
41680,Oakton-Skokie,10/09/2021,A,300
41680,Oakton-Skokie,10/10/2021,U,165
41680,Oakton-Skokie,10/11/2021,W,402
41680,Oakton-Skokie,10/12/2021,W,479
41680,Oakton-Skokie,10/13/2021,W,492
41680,Oakton-Skokie,10/14/2021,W,509
41680,Oakton-Skokie,10/15/2021,W,460
41680,Oakton-Skokie,10/16/2021,A,220
41680,Oakton-Skokie,10/17/2021,U,144
41680,Oakton-Skokie,10/18/2021,W,466
41680,Oakton-Skokie,10/19/2021,W,465
41680,Oakton-Skokie,10/20/2021,W,498
41680,Oakton-Skokie,10/21/2021,W,488
41680,Oakton-Skokie,10/22/2021,W,461
41680,Oakton-Skokie,10/23/2021,A,236
41680,Oakton-Skokie,10/24/2021,U,119
41680,Oakton-Skokie,10/25/2021,W,385
41680,Oakton-Skokie,10/26/2021,W,475
41680,Oakton-Skokie,10/27/2021,W,486
41680,Oakton-Skokie,10/28/2021,W,428
41680,Oakton-Skokie,10/29/2021,W,379
41680,Oakton-Skokie,10/30/2021,A,225
41680,Oakton-Skokie,10/31/2021,U,116
41690,Cermak-McCormick Place,10/01/2021,W,999
41690,Cermak-McCormick Place,10/02/2021,A,865
41690,Cermak-McCormick Place,10/03/2021,U,767
41690,Cermak-McCormick Place,10/04/2021,W,838
41690,Cermak-McCormick Place,10/05/2021,W,838
41690,Cermak-McCormick Place,10/06/2021,W,"1,078"
41690,Cermak-McCormick Place,10/07/2021,W,985
41690,Cermak-McCormick Place,10/08/2021,W,"3,943"
41690,Cermak-McCormick Place,10/09/2021,A,"3,625"
41690,Cermak-McCormick Place,10/10/2021,U,"2,931"
41690,Cermak-McCormick Place,10/11/2021,W,773
41690,Cermak-McCormick Place,10/12/2021,W,"1,046"
41690,Cermak-McCormick Place,10/13/2021,W,925
41690,Cermak-McCormick Place,10/14/2021,W,920
41690,Cermak-McCormick Place,10/15/2021,W,"1,349"
41690,Cermak-McCormick Place,10/16/2021,A,959
41690,Cermak-McCormick Place,10/17/2021,U,"1,234"
41690,Cermak-McCormick Place,10/18/2021,W,984
41690,Cermak-McCormick Place,10/19/2021,W,"1,040"
41690,Cermak-McCormick Place,10/20/2021,W,938
41690,Cermak-McCormick Place,10/21/2021,W,839
41690,Cermak-McCormick Place,10/22/2021,W,876
41690,Cermak-McCormick Place,10/23/2021,A,814
41690,Cermak-McCormick Place,10/24/2021,U,495
41690,Cermak-McCormick Place,10/25/2021,W,788
41690,Cermak-McCormick Place,10/26/2021,W,917
41690,Cermak-McCormick Place,10/27/2021,W,913
41690,Cermak-McCormick Place,10/28/2021,W,808
41690,Cermak-McCormick Place,10/29/2021,W,828
41690,Cermak-McCormick Place,10/30/2021,A,824
41690,Cermak-McCormick Place,10/31/2021,U,591
41700,Washington/Wabash,10/01/2021,W,"5,464"
41700,Washington/Wabash,10/02/2021,A,"3,891"
41700,Washington/Wabash,10/03/2021,U,"2,728"
41700,Washington/Wabash,10/04/2021,W,"5,021"
41700,Washington/Wabash,10/05/2021,W,"5,212"
41700,Washington/Wabash,10/06/2021,W,"5,067"
41700,Washington/Wabash,10/07/2021,W,"5,197"
41700,Washington/Wabash,10/08/2021,W,"5,948"
41700,Washington/Wabash,10/09/2021,A,"5,141"
41700,Washington/Wabash,10/10/2021,U,"4,693"
41700,Washington/Wabash,10/11/2021,W,"4,406"
41700,Washington/Wabash,10/12/2021,W,"5,410"
41700,Washington/Wabash,10/13/2021,W,"5,343"
41700,Washington/Wabash,10/14/2021,W,"5,126"
41700,Washington/Wabash,10/15/2021,W,"5,573"
41700,Washington/Wabash,10/16/2021,A,"4,076"
41700,Washington/Wabash,10/17/2021,U,"3,095"
41700,Washington/Wabash,10/18/2021,W,"4,872"
41700,Washington/Wabash,10/19/2021,W,"5,391"
41700,Washington/Wabash,10/20/2021,W,"5,093"
41700,Washington/Wabash,10/21/2021,W,"5,024"
41700,Washington/Wabash,10/22/2021,W,"5,264"
41700,Washington/Wabash,10/23/2021,A,"3,845"
41700,Washington/Wabash,10/24/2021,U,"1,951"
41700,Washington/Wabash,10/25/2021,W,"4,476"
41700,Washington/Wabash,10/26/2021,W,"5,307"
41700,Washington/Wabash,10/27/2021,W,"5,086"
41700,Washington/Wabash,10/28/2021,W,"5,247"
41700,Washington/Wabash,10/29/2021,W,"4,822"
41700,Washington/Wabash,10/30/2021,A,"4,020"
41700,Washington/Wabash,10/31/2021,U,"2,544"
40010,Austin-Forest Park,11/01/2021,W,671
40010,Austin-Forest Park,11/02/2021,W,690
40010,Austin-Forest Park,11/03/2021,W,781
40010,Austin-Forest Park,11/04/2021,W,748
40010,Austin-Forest Park,11/05/2021,W,645
40010,Austin-Forest Park,11/06/2021,A,395
40010,Austin-Forest Park,11/07/2021,U,310
40010,Austin-Forest Park,11/08/2021,W,719
40010,Austin-Forest Park,11/09/2021,W,739
40010,Austin-Forest Park,11/10/2021,W,728
40010,Austin-Forest Park,11/11/2021,W,568
40010,Austin-Forest Park,11/12/2021,W,644
40010,Austin-Forest Park,11/13/2021,A,334
40010,Austin-Forest Park,11/14/2021,U,195
40010,Austin-Forest Park,11/15/2021,W,631
40010,Austin-Forest Park,11/16/2021,W,741
40010,Austin-Forest Park,11/17/2021,W,706
40040,Quincy/Wells,11/08/2021,W,"2,693"
40010,Austin-Forest Park,11/18/2021,W,726
40010,Austin-Forest Park,11/19/2021,W,672
40010,Austin-Forest Park,11/20/2021,A,364
40010,Austin-Forest Park,11/21/2021,U,307
40010,Austin-Forest Park,11/22/2021,W,650
40010,Austin-Forest Park,11/23/2021,W,690
40010,Austin-Forest Park,11/24/2021,W,593
40010,Austin-Forest Park,11/25/2021,U,231
40010,Austin-Forest Park,11/26/2021,W,350
40010,Austin-Forest Park,11/27/2021,A,282
40010,Austin-Forest Park,11/28/2021,U,239
40010,Austin-Forest Park,11/29/2021,W,646
40010,Austin-Forest Park,11/30/2021,W,676
40020,Harlem-Lake,11/01/2021,W,"1,538"
40020,Harlem-Lake,11/02/2021,W,"1,688"
40020,Harlem-Lake,11/03/2021,W,"1,794"
40020,Harlem-Lake,11/04/2021,W,"1,831"
40020,Harlem-Lake,11/05/2021,W,"1,676"
40020,Harlem-Lake,11/06/2021,A,"1,130"
40020,Harlem-Lake,11/07/2021,U,875
40020,Harlem-Lake,11/08/2021,W,"1,593"
40020,Harlem-Lake,11/09/2021,W,"1,647"
40020,Harlem-Lake,11/10/2021,W,"1,712"
40020,Harlem-Lake,11/11/2021,W,"1,502"
40020,Harlem-Lake,11/12/2021,W,"1,543"
40020,Harlem-Lake,11/13/2021,A,"1,034"
40020,Harlem-Lake,11/14/2021,U,676
40020,Harlem-Lake,11/15/2021,W,"1,461"
40020,Harlem-Lake,11/16/2021,W,"1,727"
40020,Harlem-Lake,11/17/2021,W,"1,634"
40020,Harlem-Lake,11/18/2021,W,"1,643"
40020,Harlem-Lake,11/19/2021,W,"1,645"
40020,Harlem-Lake,11/20/2021,A,"1,233"
40020,Harlem-Lake,11/21/2021,U,867
40020,Harlem-Lake,11/22/2021,W,"1,515"
40020,Harlem-Lake,11/23/2021,W,"1,574"
40020,Harlem-Lake,11/24/2021,W,"1,438"
40020,Harlem-Lake,11/25/2021,U,498
40020,Harlem-Lake,11/26/2021,W,"1,050"
40020,Harlem-Lake,11/27/2021,A,959
40020,Harlem-Lake,11/28/2021,U,670
40020,Harlem-Lake,11/29/2021,W,"1,493"
40020,Harlem-Lake,11/30/2021,W,"1,645"
40030,Pulaski-Lake,11/01/2021,W,653
40030,Pulaski-Lake,11/02/2021,W,657
40030,Pulaski-Lake,11/03/2021,W,765
40030,Pulaski-Lake,11/04/2021,W,708
40030,Pulaski-Lake,11/05/2021,W,780
40030,Pulaski-Lake,11/06/2021,A,507
40030,Pulaski-Lake,11/07/2021,U,469
40030,Pulaski-Lake,11/08/2021,W,721
40030,Pulaski-Lake,11/09/2021,W,796
40030,Pulaski-Lake,11/10/2021,W,781
40030,Pulaski-Lake,11/11/2021,W,585
40030,Pulaski-Lake,11/12/2021,W,633
40030,Pulaski-Lake,11/13/2021,A,478
40030,Pulaski-Lake,11/14/2021,U,384
40030,Pulaski-Lake,11/15/2021,W,697
40030,Pulaski-Lake,11/16/2021,W,709
40030,Pulaski-Lake,11/17/2021,W,684
40030,Pulaski-Lake,11/18/2021,W,650
40030,Pulaski-Lake,11/19/2021,W,709
40030,Pulaski-Lake,11/20/2021,A,531
40030,Pulaski-Lake,11/21/2021,U,410
40030,Pulaski-Lake,11/22/2021,W,679
40030,Pulaski-Lake,11/23/2021,W,713
40030,Pulaski-Lake,11/24/2021,W,657
40030,Pulaski-Lake,11/25/2021,U,310
40030,Pulaski-Lake,11/26/2021,W,455
40030,Pulaski-Lake,11/27/2021,A,507
40030,Pulaski-Lake,11/28/2021,U,334
40030,Pulaski-Lake,11/29/2021,W,673
40030,Pulaski-Lake,11/30/2021,W,670
40040,Quincy/Wells,11/01/2021,W,"2,627"
40040,Quincy/Wells,11/02/2021,W,"2,963"
40040,Quincy/Wells,11/03/2021,W,"2,924"
40040,Quincy/Wells,11/04/2021,W,"2,949"
40040,Quincy/Wells,11/05/2021,W,"2,212"
40040,Quincy/Wells,11/06/2021,A,979
40040,Quincy/Wells,11/07/2021,U,852
40040,Quincy/Wells,11/09/2021,W,"3,091"
40040,Quincy/Wells,11/10/2021,W,"2,872"
40040,Quincy/Wells,11/11/2021,W,"2,529"
40040,Quincy/Wells,11/12/2021,W,"2,269"
40040,Quincy/Wells,11/13/2021,A,979
40040,Quincy/Wells,11/14/2021,U,767
40040,Quincy/Wells,11/15/2021,W,"2,616"
40040,Quincy/Wells,11/16/2021,W,"3,043"
40040,Quincy/Wells,11/17/2021,W,"2,777"
40040,Quincy/Wells,11/18/2021,W,"2,900"
40040,Quincy/Wells,11/19/2021,W,"2,223"
40040,Quincy/Wells,11/20/2021,A,933
40040,Quincy/Wells,11/21/2021,U,697
40040,Quincy/Wells,11/22/2021,W,"2,374"
40040,Quincy/Wells,11/23/2021,W,"2,457"
40040,Quincy/Wells,11/24/2021,W,"1,579"
40040,Quincy/Wells,11/25/2021,U,619
40040,Quincy/Wells,11/26/2021,W,"1,114"
40040,Quincy/Wells,11/27/2021,A,975
40040,Quincy/Wells,11/28/2021,U,"1,043"
40040,Quincy/Wells,11/29/2021,W,"2,402"
40040,Quincy/Wells,11/30/2021,W,"2,752"
40050,Davis,11/01/2021,W,"1,505"
40050,Davis,11/02/2021,W,"1,466"
40050,Davis,11/03/2021,W,"1,615"
40050,Davis,11/04/2021,W,"1,566"
40050,Davis,11/05/2021,W,"1,646"
40050,Davis,11/06/2021,A,"1,535"
40050,Davis,11/07/2021,U,902
40050,Davis,11/08/2021,W,"1,409"
40050,Davis,11/09/2021,W,"1,495"
40050,Davis,11/10/2021,W,"1,576"
40050,Davis,11/11/2021,W,"1,421"
40050,Davis,11/12/2021,W,"1,685"
40050,Davis,11/13/2021,A,"1,269"
40050,Davis,11/14/2021,U,791
40050,Davis,11/15/2021,W,"1,354"
40050,Davis,11/16/2021,W,"1,539"
40050,Davis,11/17/2021,W,"1,572"
40050,Davis,11/18/2021,W,"1,565"
40050,Davis,11/19/2021,W,"1,627"
40050,Davis,11/20/2021,A,"1,584"
40050,Davis,11/21/2021,U,873
40050,Davis,11/22/2021,W,"1,402"
40050,Davis,11/23/2021,W,"1,451"
40050,Davis,11/24/2021,W,"1,309"
40050,Davis,11/25/2021,U,445
40050,Davis,11/26/2021,W,"1,083"
40050,Davis,11/27/2021,A,917
40050,Davis,11/28/2021,U,731
40050,Davis,11/29/2021,W,"1,374"
40050,Davis,11/30/2021,W,"1,429"
40060,Belmont-O'Hare,11/01/2021,W,"2,317"
40060,Belmont-O'Hare,11/02/2021,W,"2,586"
40060,Belmont-O'Hare,11/03/2021,W,"2,621"
40060,Belmont-O'Hare,11/04/2021,W,"2,779"
40060,Belmont-O'Hare,11/05/2021,W,"2,573"
40060,Belmont-O'Hare,11/06/2021,A,"1,632"
40060,Belmont-O'Hare,11/07/2021,U,"1,184"
40060,Belmont-O'Hare,11/08/2021,W,"2,423"
40060,Belmont-O'Hare,11/09/2021,W,"2,571"
40060,Belmont-O'Hare,11/10/2021,W,"2,604"
40060,Belmont-O'Hare,11/11/2021,W,"2,392"
40060,Belmont-O'Hare,11/12/2021,W,"2,499"
40060,Belmont-O'Hare,11/13/2021,A,"1,539"
40060,Belmont-O'Hare,11/14/2021,U,"1,090"
40060,Belmont-O'Hare,11/15/2021,W,"2,348"
40060,Belmont-O'Hare,11/16/2021,W,"2,623"
40060,Belmont-O'Hare,11/17/2021,W,"2,527"
40060,Belmont-O'Hare,11/18/2021,W,"2,636"
40060,Belmont-O'Hare,11/19/2021,W,"2,730"
40060,Belmont-O'Hare,11/20/2021,A,"1,849"
40060,Belmont-O'Hare,11/21/2021,U,"1,332"
40060,Belmont-O'Hare,11/22/2021,W,"2,415"
40060,Belmont-O'Hare,11/23/2021,W,"2,659"
40060,Belmont-O'Hare,11/24/2021,W,"2,442"
40060,Belmont-O'Hare,11/25/2021,U,948
40060,Belmont-O'Hare,11/26/2021,W,"1,580"
40060,Belmont-O'Hare,11/27/2021,A,"1,535"
40060,Belmont-O'Hare,11/28/2021,U,"1,176"
40060,Belmont-O'Hare,11/29/2021,W,"2,308"
40060,Belmont-O'Hare,11/30/2021,W,"2,535"
40070,Jackson/Dearborn,11/01/2021,W,"2,910"
